time,track_id,direction,vtype,bbox_height,cx,cy,zone
16:38:34,1,Downward,Car,221,671,896,0
16:38:34,1,Downward,Truck_S,211,457,872,0
16:38:41,1,Downward,Car,213,698,876,0
16:38:44,1,Downward,Car,289,389,888,0
16:38:47,1,Downward,Car,205,482,856,0
16:38:53,1,Downward,Car,234,647,899,0
16:39:13,1,Downward,Car,254,482,858,0
16:39:48,1,Upward,Car,401,1339,817,0
16:40:24,1,Upward,Car,145,1088,836,0
16:40:28,1,Upward,Car,125,1082,830,0
16:40:30,1,Upward,Car,127,1265,826,0
16:40:31,2,Downward,Car,276,654,937,0
16:40:33,1,Upward,Car,149,1066,830,0
16:40:35,1,Upward,Car,139,1077,813,0
16:40:37,1,Upward,Car,128,1089,811,0
16:40:38,1,Upward,Car,129,1149,843,0
16:40:39,1,Upward,Car,135,1262,836,0
16:40:42,1,Upward,Car,133,1257,822,0
16:40:42,1,Upward,Car,147,1084,836,0
16:40:44,1,Upward,Car,140,1077,816,0
16:40:45,1,Upward,Car,132,1291,817,0
16:40:47,1,Upward,Car,190,1095,848,0
16:40:48,1,Upward,Car,134,1072,821,0
16:40:51,1,Upward,Car,134,1239,821,0
16:40:51,1,Upward,Car,160,1078,840,0
16:40:54,1,Upward,Car,151,1073,842,0
16:40:55,1,Upward,Car,129,1250,819,0
16:40:59,2,Downward,Truck_L,374,380,884,1
16:41:01,6,Upward,Bus,149,1286,791,1
16:41:02,1,Downward,Truck_L,428,338,857,0
16:41:02,4,Downward,Car,239,698,930,1
16:41:04,1,Downward,Car,176,443,862,0
16:41:10,1,Downward,Car,202,686,871,0
16:41:15,1,Downward,Car,247,432,876,0
16:41:16,2,Downward,Car,228,710,875,0
16:41:17,1,Downward,Car,200,497,871,0
16:41:24,1,Downward,Truck_S,255,448,867,0
16:41:24,2,Downward,Truck_S,226,315,961,0
16:41:24,1,Downward,Truck_L,364,677,851,0
16:41:33,1,Downward,Car,207,460,864,0
16:41:36,1,Downward,Car,188,728,854,0
16:41:36,2,Downward,Car,191,500,859,0
16:41:37,1,Downward,Car,208,441,880,0
16:41:40,2,Downward,Car,204,691,874,0
16:43:06,1,Upward,Car,138,1070,844,0
16:43:07,1,Upward,Car,151,1066,843,0
16:43:08,1,Upward,Car,135,1292,842,0
16:43:11,2,Upward,Truck_S,182,1274,820,0
16:43:11,1,Upward,Car,150,1066,832,0
16:43:13,1,Downward,Car,230,675,861,0
16:43:16,3,Upward,Car,116,1261,829,0
16:43:17,1,Downward,Car,196,477,884,0
16:43:17,1,Downward,Car,206,717,904,0
16:43:20,1,Downward,Car,196,699,867,0
16:43:22,3,Upward,Truck_L,380,1357,818,1
16:43:24,1,Upward,Truck_S,104,1096,557,0
16:43:27,1,Upward,Car,128,1066,823,0
16:43:27,2,Downward,Car,232,709,872,0
16:43:31,1,Upward,Car,281,1303,819,0
16:43:32,2,Upward,Car,139,1059,822,0
16:43:33,1,Upward,Car,144,1083,828,0
16:43:34,1,Upward,Car,157,1087,848,0
16:43:35,1,Upward,Car,72,1021,654,0
16:43:38,1,Upward,Car,145,1072,831,0
16:43:39,3,Upward,Truck_S,129,1252,841,1
16:43:43,1,Upward,Car,143,1080,824,0
16:43:45,1,Downward,Car,213,693,892,0
16:43:46,1,Downward,Car,187,687,866,1
16:43:48,2,Downward,Car,215,689,896,0
16:43:52,1,Downward,Truck_L,378,403,881,0
16:43:52,1,Downward,Car,220,711,900,0
16:43:58,1,Downward,Car,193,703,859,0
16:44:05,2,Downward,Car,188,690,851,0
16:45:27,1,Downward,Bus,212,403,876,0
16:45:29,1,Downward,Car,250,673,900,0
16:45:32,1,Downward,Car,247,691,872,0
16:45:35,1,Downward,Truck_S,268,438,864,0
16:45:35,2,Upward,Car,129,1251,810,0
16:45:35,2,Downward,Car,222,309,962,0
16:45:38,1,Upward,Truck_S,141,1293,841,0
16:45:40,1,Downward,Truck_S,288,673,900,1
16:45:41,2,Upward,Car,135,1071,819,1
16:45:42,1,Downward,Car,235,697,880,0
16:45:43,1,Upward,Car,139,1072,825,0
16:45:45,1,Upward,Car,154,1080,849,0
16:45:46,1,Upward,Car,131,1269,830,0
16:45:46,6,Downward,Truck_S,224,628,965,1
16:45:49,4,Downward,Car,270,680,899,0
16:45:49,4,Upward,Car,72,1144,681,0
16:45:50,1,Downward,Car,218,436,876,1
16:45:51,1,Upward,Car,138,1275,836,0
16:45:53,2,Downward,Truck_S,231,323,962,0
16:45:55,1,Downward,Car,248,695,905,0
16:45:58,1,Upward,Car,148,1080,835,0
16:46:00,1,Upward,Car,133,1239,816,0
16:46:02,1,Downward,Truck_L,406,360,869,0
16:46:02,2,Downward,Car,203,727,854,0
16:46:05,1,Upward,Truck_L,401,1361,835,0
16:46:05,1,Downward,Car,196,439,873,0
16:46:05,1,Upward,Truck_S,180,1172,640,0
16:46:08,2,Downward,Car,305,670,904,1
16:46:11,1,Downward,Car,219,454,873,1
16:46:11,2,Downward,Car,185,315,985,1
16:46:14,2,Downward,Car,212,456,879,0
16:46:14,1,Downward,Car,198,314,978,1
16:46:17,1,Upward,Truck_S,210,1302,829,0
16:46:17,3,Downward,Car,201,415,880,0
16:46:18,1,Downward,Car,189,292,983,1
16:46:28,1,Downward,Bus,422,367,861,0
16:46:47,1,Upward,Car,167,1085,841,0
16:47:55,1,Downward,Car,282,670,905,0
16:48:07,1,Downward,Car,202,677,907,0
16:48:08,1,Upward,Car,143,1098,834,0
16:48:09,1,Upward,Car,150,1270,818,0
16:48:11,2,Downward,Car,199,693,851,0
16:48:12,1,Downward,Truck_L,393,365,866,0
16:48:13,1,Downward,Car,246,471,872,0
16:48:14,2,Downward,Car,206,323,973,1
16:48:14,5,Upward,Truck_S,159,1077,792,0
16:48:15,1,Downward,Car,194,703,870,0
16:48:17,1,Upward,Car,132,1276,823,0
16:48:18,1,Downward,Car,207,444,882,0
16:48:19,1,Downward,Car,197,716,863,0
16:48:21,1,Upward,Car,148,1077,843,0
16:48:24,1,Downward,Truck_L,429,309,856,0
16:48:26,1,Upward,Car,137,1065,822,0
16:48:26,1,Upward,Car,198,1310,849,0
16:48:26,1,Downward,Car,233,615,961,0
16:48:28,3,Upward,Truck_S,208,1080,846,0
16:48:29,3,Downward,Car,226,450,883,1
16:48:30,1,Upward,Car,126,1070,822,0
16:48:32,3,Downward,Car,203,629,975,1
16:48:32,1,Downward,Car,201,456,867,0
16:48:34,1,Downward,Car,220,703,866,0
16:48:35,1,Downward,Car,249,680,855,0
16:48:36,1,Downward,Car,236,415,861,0
16:48:37,4,Upward,Truck_S,171,1038,604,0
16:48:37,2,Downward,Car,205,731,859,0
16:48:37,1,Upward,Truck_S,199,1304,820,0
16:48:38,2,Downward,Truck_S,217,440,864,0
16:48:39,1,Upward,Truck_S,181,1297,825,0
16:48:41,1,Upward,Car,133,1274,845,0
16:48:42,1,Downward,Car,216,668,878,0
16:48:44,1,Downward,Car,220,700,867,0
16:48:45,1,Upward,Car,138,1273,829,0
16:48:51,1,Upward,Car,117,1245,826,0
16:48:54,1,Downward,Car,224,467,878,0
16:48:59,1,Downward,Car,257,447,887,0
16:49:11,1,Downward,Car,205,435,882,0
