time,track_id,direction,vtype,bbox_height,cx,cy,zone
07:33:50,1,Downward,Car,226,702,911,0
07:33:51,1,Downward,Car,239,409,913,0
07:33:54,2,Downward,Car,256,473,902,1
07:33:55,2,Downward,Car,274,680,916,0
07:33:56,1,Downward,Truck_L,428,333,856,0
07:33:56,1,Downward,Car,227,659,922,0
07:33:56,3,Upward,Car,693,892,726,0
07:33:58,1,Downward,Car,271,394,893,0
07:34:00,1,Downward,Car,230,650,871,0
07:34:01,1,Downward,Car,293,659,914,0
07:34:09,2,Downward,Truck_S,240,419,884,0
07:34:11,1,Downward,Car,235,657,888,0
07:34:13,2,Downward,Car,311,388,883,0
07:34:13,1,Downward,Car,223,702,858,0
07:34:13,2,Downward,Truck_S,216,259,969,1
07:34:15,1,Downward,Car,251,652,901,0
07:34:16,1,Downward,Truck_L,434,310,854,0
07:34:49,1,Downward,Car,203,683,854,0
07:34:52,1,Upward,Car,153,1278,816,0
07:35:26,1,Upward,Car,169,1294,836,0
07:35:30,1,Downward,Car,306,649,906,0
07:35:46,1,Upward,Car,148,1098,809,0
07:35:46,1,Upward,Truck_S,211,1302,799,0
07:35:50,1,Downward,Car,268,412,860,0
07:35:51,1,Upward,Truck_L,298,1332,811,0
07:35:54,1,Downward,Car,223,685,861,0
07:35:56,2,Downward,Car,253,404,905,0
07:35:56,1,Upward,Car,163,1327,834,0
07:35:58,1,Upward,Car,169,1096,821,0
07:35:59,1,Upward,Truck_S,216,1071,811,0
07:36:01,1,Upward,Truck_S,208,1353,813,0
07:36:14,1,Downward,Truck_L,354,397,861,0
07:36:14,5,Downward,Truck_S,260,266,945,0
07:36:14,5,Upward,Truck_L,684,890,729,0
07:36:14,1,Downward,Truck_S,278,678,906,0
07:36:16,1,Upward,Car,209,1293,809,0
07:36:18,1,Downward,Truck_S,255,658,888,1
07:36:20,1,Downward,Car,207,473,854,0
07:36:22,1,Downward,Car,238,439,873,0
07:36:24,1,Downward,Car,261,649,897,0
07:36:25,1,Downward,Car,255,403,881,0
07:36:28,2,Upward,Truck_S,145,1076,555,0
07:36:29,1,Downward,Car,304,379,866,0
07:36:33,1,Downward,Car,216,421,891,0
07:36:34,1,Downward,Truck_L,377,389,887,0
07:36:34,5,Downward,Truck_S,228,231,961,1
07:36:38,1,Downward,Bus,444,268,851,0
07:36:40,1,Downward,Bus,432,282,856,0
07:36:41,3,Upward,Car,679,896,731,0
07:36:42,1,Downward,Car,214,701,864,0
07:36:43,1,Downward,Car,206,421,856,0
07:38:00,1,Downward,Car,228,431,876,0
07:38:02,1,Downward,Car,283,391,921,0
07:38:04,1,Downward,Car,240,685,869,0
07:38:12,1,Downward,Car,218,443,856,0
07:38:16,1,Downward,Car,228,684,904,0
07:38:21,1,Upward,Car,170,1353,848,0
07:38:23,1,Downward,Car,241,419,900,0
07:38:24,1,Upward,Truck_S,247,1100,816,0
07:38:25,2,Downward,Truck_L,309,363,914,0
07:38:29,1,Downward,Truck_S,220,400,861,0
07:38:31,1,Upward,Car,451,1419,846,0
07:38:33,3,Downward,Car,290,662,899,0
07:38:34,1,Downward,Car,209,424,858,0
07:38:36,1,Upward,Car,279,1352,812,0
07:38:38,1,Downward,Car,249,685,880,0
07:38:41,1,Downward,Car,238,657,893,0
07:38:43,1,Downward,Car,295,660,915,0
07:38:44,1,Downward,Truck_L,296,412,860,0
07:38:44,2,Downward,Truck_S,269,276,939,0
07:38:45,1,Downward,Car,215,707,882,0
07:38:47,1,Downward,Car,294,415,873,0
07:38:50,2,Downward,Truck_S,271,404,897,0
07:38:52,1,Downward,Car,278,400,859,0
07:38:59,1,Downward,Truck_L,328,393,884,0
07:38:59,2,Downward,Truck_S,217,262,965,1
07:39:09,1,Downward,Car,220,420,888,0
07:39:13,1,Downward,Car,247,408,871,0
07:39:37,2,Upward,Car,191,1322,819,0
07:39:37,2,Upward,Car,172,1084,828,0
07:40:21,1,Downward,Car,232,435,870,0
07:40:26,1,Downward,Car,300,371,924,0
07:40:34,1,Downward,Car,248,614,899,0
07:40:36,1,Downward,Car,243,392,882,0
07:40:37,1,Downward,Car,262,672,874,0
07:40:42,1,Upward,Truck_S,164,1073,800,0
07:40:43,1,Downward,Car,275,665,896,0
07:40:45,1,Downward,Car,236,411,889,0
07:40:48,1,Upward,Car,151,1291,811,0
07:40:52,1,Downward,Car,230,451,862,0
07:40:53,1,Upward,Car,162,1101,846,0
07:40:55,1,Downward,Car,254,594,902,0
07:40:55,1,Upward,Car,179,1102,817,0
07:40:59,1,Upward,Car,481,1478,833,0
07:41:00,2,Downward,Car,219,397,894,0
07:41:08,1,Upward,Truck_L,459,1469,839,0
07:41:12,2,Downward,Car,245,702,902,0
07:41:12,3,Downward,Truck_S,207,241,973,1
07:41:13,1,Downward,Car,243,671,905,0
07:41:14,1,Downward,Car,275,701,872,0
07:41:15,1,Downward,Truck_S,233,417,864,0
07:41:16,1,Downward,Car,258,679,868,0
07:41:17,1,Downward,Car,233,375,874,0
07:41:18,1,Downward,Car,225,688,873,0
07:41:19,1,Downward,Car,218,673,864,0
07:41:20,1,Downward,Car,205,390,875,0
07:41:20,3,Downward,Car,269,631,942,0
07:41:31,5,Upward,Truck_L,684,893,730,0
07:41:31,2,Downward,Car,244,699,876,0
07:41:35,1,Downward,Truck_S,236,677,881,0
07:41:36,2,Downward,Truck_L,435,249,854,1
07:41:37,1,Downward,Car,337,657,898,0
07:41:40,1,Downward,Car,219,470,850,0
07:41:46,1,Downward,Truck_L,436,303,850,0
07:41:58,1,Downward,Car,304,613,924,0
07:42:00,1,Downward,Car,285,679,904,0
07:42:09,1,Downward,Car,252,380,902,0
07:42:15,1,Downward,Car,236,410,897,0
07:42:20,2,Downward,Truck_L,358,681,877,0
07:42:21,3,Upward,Truck_L,695,893,725,0
07:42:21,1,Downward,Car,209,441,859,0
07:42:44,1,Downward,Car,254,526,864,0
07:43:00,1,Downward,Car,282,671,869,0
07:43:04,1,Downward,Car,208,418,873,0
07:43:05,1,Downward,Car,226,651,852,0
07:43:07,1,Downward,Car,291,671,882,0
07:43:12,1,Downward,Car,270,368,900,0
07:43:15,1,Upward,Car,182,1328,843,0
07:43:19,1,Downward,Car,246,405,897,0
07:43:20,1,Downward,Car,242,689,886,0
07:43:22,1,Downward,Car,247,683,896,0
07:43:22,2,Upward,Car,157,1116,826,0
07:43:24,1,Upward,Car,183,1061,832,0
07:43:24,1,Upward,Car,255,1321,835,0
07:43:26,1,Downward,Car,287,629,919,0
07:43:29,1,Upward,Car,148,1076,849,0
07:43:29,2,Upward,Car,164,1326,844,0
07:43:29,3,Downward,Truck_S,274,372,926,0
07:43:30,1,Upward,Car,353,1165,842,0
07:43:31,1,Upward,Car,139,1089,820,0
07:43:35,6,Downward,Car,225,408,881,1
07:43:36,1,Downward,Car,253,687,875,0
07:43:37,1,Upward,Car,173,1051,807,0
07:43:38,1,Upward,Car,169,1061,821,0
07:43:39,1,Upward,Truck_S,218,1349,817,0
07:43:40,2,Downward,Truck_L,425,250,859,1
07:43:42,1,Upward,Truck_L,460,1392,846,0
07:43:43,1,Downward,Truck_L,305,674,915,0
07:43:44,2,Downward,Car,229,385,877,0
07:43:44,2,Downward,Car,216,680,853,0
07:43:45,1,Upward,Car,450,1446,849,0
07:43:50,1,Downward,Car,265,672,879,0
07:43:53,1,Downward,Car,226,440,861,0
07:43:58,1,Downward,Car,250,433,906,0
07:43:59,1,Downward,Truck_S,240,678,866,0
07:44:02,1,Downward,Car,315,367,911,0
