t_sec,rho,v_mps,n_agents
265.799,0.5,0.020244198133695702,1
265.832,0.5,0.02024419813367429,1
265.866,0.5,0.04420735342330714,1
265.899,0.5,0.02024419813367429,1
265.999,0.5,0.04533745654795344,1
266.033,0.5,0.04400400194362142,1
266.066,0.5,0.02040036112275449,1
266.133,0.5,0.027894953965720972,1
266.2,0.5,0.01964878054150827,1
266.233,0.5,0.04533745654795344,1
266.266,0.5,0.10325630094970076,1
266.3,0.5,0.019648780541521332,1
266.333,0.5,0.020400361122719347,1
266.366,0.5,0.020244198133695702,1
266.4,0.5,0.04420735342330714,1
266.433,0.5,0.028740255601034943,1
266.466,0.5,0.04080072224542524,1
266.5,0.5,0.06256644065791497,1
266.533,0.5,0.04080072224542524,1
266.567,0.5,0.044004001943650624,1
266.6,0.5,0.06446239340505748,1
266.633,0.5,0.04080072224550898,1
266.667,0.5,0.06256644065790669,1
266.7,0.5,0.028740255601025465,1
266.733,0.5,0.02024419813367429,1
266.767,0.5,0.027894953965720972,1
266.8,0.5,0.05748051120205086,1
266.834,0.5,0.07122347384749592,1
266.867,0.5,0.11828466323795182,1
266.9,0.5,0.12316641922496446,1
266.934,0.5,0.027894953965674336,1
266.967,0.5,0.04080072224550898,1
267.0,0.5,0.0455469701936721,1
267.034,0.5,0.01980035050146388,1
267.067,0.5,0.08097679253467023,1
267.1,0.5,0.04048839626734858,1
267.134,0.5,0.12640625074664621,1
267.167,0.5,0.057480511202159426,1
267.201,0.5,0.0621829966380373,1
267.234,0.5,0.1281346597393343,1
267.267,0.5,0.04533745654794748,1
267.301,0.5,0.0278949539657117,1
267.334,0.5,0.028740255601025465,1
267.367,0.5,0.08160144449086393,1
267.401,0.5,0.0625664406579026,1
267.434,0.5,0.0455469701936721,1
267.467,0.5,0.08160144449101796,1
267.501,0.5,0.04400400194364474,1
267.534,0.5,0.020400361122719347,1
267.568,0.5,0.027894953965730173,1
267.601,0.5,0.02024419813367429,1
267.634,0.5,0.020400361122719347,1
267.701,0.5,0.028740255601025465,1
267.768,0.5,0.01964878054150827,1
267.801,0.5,0.02040036112270589,1
267.835,0.5,0.027894953965720972,1
267.868,0.5,0.04554697019368416,1
267.901,0.5,0.04080072224542524,1
267.935,0.5,0.01980035050147694,1
267.968,0.5,0.028740255601025465,1
268.001,0.5,0.02024419813370916,1
268.035,0.5,0.04420735342322742,1
268.068,0.5,0.12813465973932156,1
268.101,0.5,0.04554697019368416,1
268.135,0.5,0.01980035050147694,1
268.168,0.5,0.05748051120204138,1
268.202,0.5,0.027894953965720972,1
268.235,0.5,0.08350697972707224,1
268.268,0.5,0.05748051120214987,1
268.302,0.5,0.044004001943565386,1
268.335,0.5,0.08097679253480972,1
268.368,0.5,0.020400361122719347,1
268.402,0.5,0.06218299663814542,1
268.468,0.5,0.028740255601034943,1
268.502,0.5,0.039297561083029606,1
268.535,0.5,0.02040036112270589,1
268.569,0.5,0.0278949539657209,1
268.602,0.5,0.04048839626740486,1
268.635,0.5,0.028740255601015913,1
268.669,0.5,0.18121880762818332,1
268.702,0.5,0.10122099066834452,1
268.735,0.5,0.04048839626732166,1
268.769,0.5,0.05894634162455094,1
268.802,0.5,0.02024419813367429,1
268.836,0.5,0.01980035050146388,1
268.869,0.5,0.02024419813367429,1
268.936,0.5,0.039297561083029606,1
268.969,0.5,0.02024419813367429,1
269.002,0.5,0.020400361122719347,1
269.069,0.5,0.028740255601034943,1
269.102,0.5,0.045337456548031535,1
269.136,0.5,0.19648780541480645,1
269.169,0.5,0.04533745654803759,1
269.203,0.5,0.039297561083042665,1
269.236,0.5,0.04080072224542524,1
269.269,0.5,0.10974369494750934,1
269.303,0.5,0.13262206026992152,1
269.336,0.5,0.08160144449086393,1
269.369,0.5,0.1437012780051272,1
269.403,0.5,0.13998826627916597,1
269.436,0.5,0.15436036716462884,1
269.469,0.5,0.27330003522947016,1
269.503,0.5,0.15416161681345494,1
269.536,0.5,0.07316520319403358,1
269.57,0.5,0.19376507115049546,1
269.603,0.5,0.1463304063880895,1
269.636,0.5,0.1874736089523708,1
269.67,0.5,0.09900175250735858,1
269.703,0.5,0.22773485096878884,1
269.736,0.5,0.17313155784618914,1
269.77,0.5,0.08800800388727792,1
269.803,0.5,0.2226861794703356,1
269.837,0.5,0.12436599327627847,1
269.87,0.5,0.30967085798745786,1
269.903,0.5,0.299421808286603,1
269.937,0.5,0.1980035050147302,1
269.97,0.5,0.2935270437349265,1
270.003,0.5,0.2551684441645155,1
270.037,0.5,0.10651593921382246,1
270.07,0.5,0.18360325010443376,1
270.103,1.0,0.44222034096224094,2
270.137,1.0,0.3567829729615415,2
270.17,1.0,0.42296433423006286,2
270.204,1.0,0.26291256386167977,2
270.237,1.0,0.2785264915001686,2
270.27,1.0,0.26300313682278265,2
270.304,1.0,0.2687867268089661,2
270.337,1.0,0.27664707886930867,2
270.37,1.0,0.4104338282390537,2
270.404,1.0,0.3114105595692708,2
270.437,1.0,0.292970505658031,2
270.47,0.5,0.028740255601034943,1
270.504,0.5,0.019648780541521332,1
270.537,0.5,0.028740255601084452,1
270.571,0.5,0.019800350501443836,1
270.604,0.5,0.08097679253480972,1
270.637,1.0,0.13601236964387847,2
270.671,1.0,1.2210690262297823,2
270.704,0.5,0.28634053209157345,1
270.737,0.5,0.4569036074018356,1
270.771,1.0,1.1395176623106253,2
270.804,1.0,0.4183387812632723,2
270.838,1.0,1.6561755117209827,2
270.871,1.0,0.6236247657593953,2
270.904,1.0,0.51147980466458,2
270.938,1.0,0.6267853010950637,2
270.971,1.0,0.6752040374607685,2
271.004,1.0,0.6538914340149559,2
271.038,1.0,0.6150953570505773,2
271.071,1.0,0.6238001804410019,2
271.104,1.0,0.6259472229203668,2
271.138,1.0,0.5753919477422212,2
271.171,1.0,0.6965090277107847,2
271.205,1.0,0.6486184642659802,2
271.238,1.0,0.7672690068975556,2
271.271,1.0,0.7545464333638641,2
271.305,1.0,1.0404712237915357,2
271.338,1.0,0.8792721793069793,2
271.371,1.0,0.8510525685084793,2
271.405,1.0,0.8677370190931077,2
271.438,1.0,0.6440444986162434,2
271.471,1.0,0.5464976573057695,2
271.505,1.0,0.5074600111897247,2
271.538,1.0,0.583842512012405,2
271.572,1.0,0.5700164229751609,2
271.605,1.0,0.5945732931075295,2
271.638,1.0,1.3855153087024368,2
271.672,1.0,0.8758656096915401,2
271.705,1.0,0.5041361335954646,2
271.738,1.0,0.4080072224543129,2
271.772,1.0,0.32460500710448037,2
271.805,1.0,0.18657791112114713,2
271.839,1.0,0.24617237725940389,2
271.872,1.0,0.4295050692958516,2
271.905,1.0,0.2661827501062577,2
271.939,1.0,0.23941889461846985,2
271.972,1.0,0.1811456344479005,2
272.005,1.0,0.37958640156544565,2
272.039,1.0,0.22858343522035365,2
272.072,1.0,0.24715214076602154,2
272.105,1.0,1.4105851724127838,2
272.139,1.0,0.7690722595932146,2
272.172,1.0,0.5932938979987474,2
272.206,1.0,0.4888066425633173,2
272.239,1.0,0.4486497644280725,2
272.272,0.5,0.26540288836424647,1
272.306,0.5,0.34839187660686405,1
272.339,0.5,0.3045083279842169,1
272.372,0.5,0.5759419882934056,1
272.406,0.5,0.2817100338170803,1
272.439,0.5,0.1017214026922214,1
272.472,0.5,0.5874360825454564,1
272.506,0.5,0.14312885726360525,1
272.539,0.5,0.20880708932534175,1
272.573,0.5,0.38163566957656514,1
272.606,0.5,0.25410908080751954,1
272.639,0.5,0.15861324168912197,1
272.673,0.5,0.3360789064075374,1
272.706,0.5,0.2902467015083011,1
272.739,0.5,0.3395883143102368,1
272.773,0.5,0.4974639731042738,1
272.806,0.5,0.3615015133987457,1
272.84,0.5,0.26526179889937923,1
272.873,0.5,0.19338718021520207,1
272.906,0.5,0.17413681688446966,1
272.94,0.5,0.18248469137313647,1
272.973,0.5,0.20118178920720603,1
273.006,0.5,0.20400361122750452,1
273.04,0.5,0.3612480149487026,1
273.073,0.5,0.7225515540366084,1
275.108,0.5,1.1853981600015884,1
275.142,0.5,0.9575681408282257,1
275.175,0.5,1.4083449443155889,1
275.209,0.5,1.5486694340862308,1
275.242,0.5,2.1633475148997974,1
275.275,0.5,1.941801336511204,1
275.309,0.5,1.1715880665583949,1
275.342,0.5,0.9921445461859069,1
275.375,0.5,0.5853216255523285,1
275.409,0.5,0.7448602904200318,1
275.442,0.5,0.16815021024155977,1
275.475,0.5,0.4560546153201459,1
275.509,0.5,0.43605063064702504,1
275.542,0.5,0.5308057767294088,1
275.576,0.5,0.5730545749124717,1
275.609,0.5,0.7475784230095711,1
275.642,0.5,0.9362670661651897,1
275.876,0.5,0.9917647645734217,1
275.909,0.5,0.2522253153623364,1
275.943,0.5,0.18174595990277775,1
275.976,0.5,0.20798265222373627,1
276.009,0.5,0.17460217265003533,1
276.376,0.5,0.5271774471495787,1
276.41,0.5,0.9437985981069522,1
276.443,0.5,0.41214515966529336,1
276.476,0.5,0.11828466323794032,1
276.51,0.5,0.3628192855864325,1
276.543,0.5,0.45546970193679615,1
276.577,0.5,0.23841525390390222,1
276.61,0.5,0.028740255601020726,1
276.643,0.5,0.057480511202145125,1
276.677,0.5,1.780842579760513,1
276.81,0.5,0.2754861566181414,1
334.401,0.5,1.2604009692014506,1
334.434,0.5,1.9817189140168674,1
334.468,0.5,0.5602548993716243,1
336.87,0.5,1.0964628857529397,1
336.904,0.5,0.8932884996316327,1
336.937,0.5,0.6700771364463458,1
336.97,0.5,0.35613950544689166,1
337.004,0.5,0.8278633024773455,1
337.037,0.5,1.2107458023351736,1
337.07,0.5,1.4994655343274588,1
337.104,0.5,2.0193634800142335,1
337.137,0.5,2.003648938975466,1
337.171,0.5,1.6741439869800518,1
337.204,0.5,1.1177481957097202,1
337.237,0.5,0.6327178169516559,1
337.271,0.5,0.3715001268206434,1
337.304,0.5,0.21285187670432082,1
337.337,0.5,0.19204393227555033,1
337.371,0.5,0.2652441205398605,1
337.404,0.5,0.4912799171349473,1
337.437,0.5,0.5752592934222355,1
337.471,0.5,0.584296172810465,1
337.504,0.5,0.8483344140691815,1
337.538,0.5,0.9596888404653809,1
337.571,0.5,0.8764130013118248,1
337.604,0.5,0.9973969115246943,1
337.638,0.5,1.8601728665310595,1
337.671,0.5,2.387554601357532,1
337.704,0.5,1.6979640388080441,1
337.738,0.5,1.496136066083654,1
337.771,0.5,0.6375744350606058,1
337.804,0.5,0.3022249139535541,1
337.838,0.5,0.08160230791125556,1
338.038,0.5,0.26439963104874276,1
338.071,0.5,1.3788665442842043,1
338.105,0.5,0.7726711967354324,1
338.138,0.5,0.42945284761355135,1
338.172,0.5,0.3222428656553323,1
338.238,0.5,0.8119302519529755,1
338.272,0.5,0.3897576541794049,1
338.305,0.5,0.12316641922473016,1
338.338,0.5,0.39233598735522685,1
338.372,0.5,0.6843850644232569,1
338.405,0.5,0.4492642861216185,1
338.438,0.5,0.5487184747375191,1
338.472,0.5,0.35694751951887144,1
338.505,0.5,0.440290565602401,1
338.539,0.5,0.42369951501770275,1
338.572,0.5,0.13664091058104938,1
338.605,0.5,0.028740255601034943,1
338.639,1.0,0.27705333706065954,2
338.672,1.0,0.3127661464620802,2
338.705,0.5,0.6983231582600431,1
338.739,0.5,0.5207740547450255,1
338.772,0.5,0.4506305376446486,1
338.805,0.5,0.4512367538354813,1
338.839,0.5,0.5761080235174415,1
338.872,0.5,0.7338126031791984,1
338.906,0.5,1.6370007094619705,1
338.939,0.5,1.0759716883796995,1
338.972,0.5,2.2014837029242504,1
339.006,0.5,2.050659902409485,1
339.039,0.5,2.1692143625755134,1
339.072,0.5,1.0204906730708994,1
339.106,0.5,0.9068004421649493,1
339.139,0.5,0.6680153275916462,1
339.173,0.5,0.48177305385756175,1
339.206,0.5,0.388135165257426,1
339.239,0.5,0.3320078009790927,1
339.273,0.5,0.41766022000927494,1
339.306,0.5,0.18801453050584624,1
339.339,0.5,0.34585835268373344,1
339.373,0.5,0.5909302301383362,1
339.406,0.5,0.759853499680387,1
339.439,0.5,0.7376274040261162,1
339.473,0.5,0.18769932197372216,1
339.506,0.5,0.7123698551915006,1
339.54,0.5,1.0298717070047547,1
339.573,0.5,1.5548379717053928,1
339.606,0.5,0.8254547802373968,1
339.64,0.5,1.4970537196436018,1
339.673,0.5,0.6022316462001235,1
339.706,0.5,0.9227190634298619,1
339.74,0.5,0.434071553044465,1
339.773,0.5,0.24812994966197469,1
339.806,0.5,0.2551684441645037,1
339.84,0.5,0.12041600498310147,1
339.873,0.5,0.23247707592164482,1
339.907,0.5,0.22132062214081924,1
339.94,0.5,0.24460420105972353,1
339.973,0.5,0.2551684441640706,1
340.007,0.5,0.9330988395864557,1
340.04,0.5,0.6041730410883969,1
340.073,0.5,1.3081980544555727,1
340.107,0.5,1.3766149889110622,1
340.14,0.5,1.411570612282695,1
340.174,0.5,0.5734866048496943,1
340.207,0.5,0.2720247392877449,1
340.24,0.5,0.7413556124657583,1
340.274,0.5,0.6144568861167166,1
340.307,0.5,0.1644536728992476,1
340.34,1.0,0.3305027469016124,2
340.374,1.0,0.4731132531626559,2
340.407,1.5,0.5691792724269146,3
340.44,1.5,0.5229356417352031,3
340.474,1.5,0.44014194069649,3
340.507,1.5,0.4096307442558988,3
340.541,1.0,0.41648523821240024,2
340.574,0.5,0.045337456547959495,1
340.607,1.0,0.4123996280701205,2
340.641,1.0,0.29809509519570826,2
340.674,1.0,0.6289719851662938,2
340.707,1.0,1.512059583356488,2
340.741,1.5,0.564879750609852,3
340.774,1.0,0.27404729284032536,2
340.807,1.0,0.23820058603296648,2
340.841,1.0,0.618545285977915,2
340.874,1.0,0.3285773699206197,2
340.908,1.0,0.6899652329122896,2
340.941,0.5,0.89367986612581,1
341.275,0.5,0.11431282161078309,1
341.441,0.5,0.592973654894016,1
341.475,0.5,1.277288605656365,1
370.504,0.5,0.687707318953005,1
370.537,0.5,0.10399132611204663,1
370.571,0.5,0.7703845100615483,1
370.604,0.5,0.8120773765645656,1
370.637,0.5,0.4897001593390978,1
370.671,0.5,0.20043870184369564,1
370.704,0.5,0.04048839626732839,1
370.737,0.5,0.020400361122719347,1
370.771,0.5,0.1195438774829133,1
370.804,0.5,0.10325630094987995,1
370.838,0.5,0.216136585956308,1
370.871,0.5,0.14370127800538424,1
370.904,0.5,0.5440494785754928,1
370.938,0.5,1.3397799035578626,1
370.971,0.5,0.9321264999037612,1
371.004,0.5,0.496452456736526,1
371.038,0.5,0.9700777613560756,1
371.071,0.5,1.0623400015993922,1
371.104,0.5,0.9392429948164926,1
371.138,0.5,0.73454614524223,1
371.171,0.5,0.48071935255153436,1
371.205,0.5,0.2408320099662072,1
371.238,0.5,1.2969391991936616,1
371.271,0.5,0.5290810769249523,1
371.305,0.5,0.4649897662204804,1
371.338,0.5,0.42342610508880685,1
371.371,0.5,0.20400361122750452,1
371.405,0.5,0.30945147396315603,1
371.438,0.5,0.33298397965731447,1
371.471,0.5,0.46606324995187737,1
371.505,0.5,0.9243413631347316,1
371.538,0.5,1.7623082476333332,1
371.572,0.5,1.4561652531442206,1
371.605,0.5,0.7960854754238144,1
371.638,0.5,0.6473320538534257,1
371.672,0.5,0.7980789202495622,1
371.705,0.5,1.8027727699658045,1
371.738,0.5,1.0374805284447277,1
371.772,0.5,0.5202159951694423,1
371.805,0.5,0.2461764240504717,1
371.839,0.5,0.11954387748293153,1
371.872,0.5,0.10325630094970209,1
371.905,0.5,0.3473964963357374,1
371.939,0.5,0.11522160470329884,1
371.972,0.5,0.08407510512092635,1
372.005,0.5,0.865777682443139,1
372.039,0.5,1.8521786092184587,1
372.072,0.5,2.513262983331757,1
372.139,0.5,1.887944957242971,1
372.172,0.5,0.6158320961236785,1
372.206,0.5,0.3363685006150968,1
372.239,0.5,0.29352704373544325,1
372.272,0.5,0.2720698036498403,1
372.306,0.5,0.6557869211716203,1
372.339,0.5,0.6288950486734627,1
372.372,0.5,0.21614054066200664,1
372.406,0.5,0.12436599327627432,1
372.439,0.5,0.101502775994747,1
372.472,0.5,0.30121515521545705,1
372.506,0.5,0.37857963295748553,1
372.539,0.5,0.24633283844947584,1
372.573,0.5,0.33168909794323853,1
372.606,0.5,0.14843137200478768,1
372.639,0.5,0.14280252785900852,1
372.673,0.5,0.38432882262654294,1
372.706,0.5,0.75508478882712,1
372.739,0.5,0.10974369494769211,1
372.773,0.5,0.7391709045353642,1
372.806,0.5,0.654065927705665,1
372.84,0.5,0.49500876253683207,1
372.873,0.5,1.0202189286624093,1
372.906,0.5,0.5522958367329138,1
372.94,0.5,0.3388921209199789,1
372.973,0.5,0.32890734579851016,1
373.006,0.5,0.3520837203435493,1
373.04,0.5,0.4373766983017356,1
373.073,0.5,0.16320288898200225,1
373.106,0.5,0.020400361122719347,1
373.14,0.5,0.24480692373421076,1
373.173,0.5,0.040800722245431964,1
373.207,0.5,0.11880210300884204,1
373.24,0.5,0.23247707592164482,1
373.307,0.5,0.47225313584093853,1
373.34,0.5,1.734030695433795,1
374.975,0.5,1.2941468845683433,1
375.008,0.5,1.3136771590083194,1
375.075,0.5,1.266509165692414,1
375.108,0.5,1.4584865625545913,1
375.142,0.5,1.4683482142175,1
375.175,0.5,1.4358739880845113,1
390.724,0.5,2.007392134808206,1
390.757,0.5,0.6252884990535946,1
390.791,0.5,1.4510200973943417,1
390.824,0.5,1.4119560760040724,1
390.858,0.5,1.2183784211615352,1
390.891,0.5,0.6917167053674771,1
390.924,0.5,0.46720582027759766,1
390.958,0.5,0.4863291005800419,1
390.991,0.5,0.3992734799468758,1
391.024,0.5,0.2935270437349377,1
391.058,0.5,0.2933359458957994,1
391.091,0.5,0.16445367289926177,1
391.124,0.5,0.3558402481923531,1
391.158,0.5,0.15933559974900807,1
391.191,0.5,0.24774042417550088,1
391.225,0.5,0.14202657090593931,1
391.258,0.5,0.25866230040968397,1
391.291,0.5,0.9166816096391794,1
391.325,0.5,0.5296243937721274,1
391.358,0.5,1.0021918623205033,1
391.391,0.5,1.3861046699478186,1
391.425,0.5,1.2375415922611315,1
391.458,0.5,0.9454259864521801,1
391.491,0.5,0.7532595650057949,1
391.525,0.5,0.6953793853766524,1
391.558,0.5,0.48071935255153436,1
391.592,0.5,0.37921875223997537,1
391.625,0.5,0.2838647899744986,1
391.658,0.5,0.3165383958780923,1
391.692,0.5,0.13998826627915487,1
391.725,0.5,0.24617642405047785,1
391.758,0.5,0.26047348638731976,1
391.792,0.5,0.21868834915123667,1
391.825,0.5,0.4743215113945866,1
391.859,0.5,1.6898656523138071,1
391.892,0.5,2.1102339752036974,1
391.925,0.5,1.7876308629599544,1
391.959,0.5,1.6770075541496503,1
391.992,0.5,1.4627126688052843,1
392.025,0.5,1.0610799405532043,1
392.059,0.5,1.2284795974749532,1
392.092,0.5,0.8422070333889112,1
392.125,0.5,0.44788469441430623,1
392.159,0.5,0.12513288131581546,1
392.192,0.5,0.2263930949981553,1
392.226,0.5,0.20527041334954135,1
392.259,0.5,0.08350697972708858,1
392.292,0.5,0.2065126018997731,1
392.326,0.5,0.18654898991409752,1
392.359,0.5,0.2949321907253109,1
392.392,0.5,1.2173898327214838,1
392.426,0.5,2.4403879471332233,1
392.459,0.5,1.054475836442313,1
392.492,0.5,0.46188616403841265,1
392.526,0.5,0.2976544936205978,1
392.559,0.5,0.19338718021520657,1
392.593,0.5,0.2940993452823952,1
392.626,0.5,0.2385673568110176,1
392.659,0.5,0.3165383958780888,1
392.693,0.5,0.34172831680368243,1
392.726,0.5,0.3491615791294193,1
392.759,0.5,0.36943189362581524,1
392.826,0.5,0.28134229369246966,1
392.86,0.5,0.27720490702062495,1
392.96,0.5,0.228892051797052,1
392.993,0.5,0.36720650020888096,1
393.026,0.5,0.2856050557180036,1
394.995,0.5,0.7734988412544965,1
395.028,0.5,0.7344739985128889,1
395.062,0.5,0.6359255814014212,1
395.095,0.5,0.5110177981834877,1
395.128,0.5,0.7079403525572003,1
395.162,0.5,0.439577921535887,1
395.195,0.5,0.4100112240014637,1
395.229,0.5,0.25740455651914795,1
395.262,0.5,0.30867235925519715,1
395.295,0.5,0.8655511898643132,1
395.329,0.5,1.2572870088243653,1
395.362,0.5,1.7326017013395476,1
396.797,0.5,1.1764845327185345,1
396.83,0.5,0.7073866270354545,1
396.864,0.5,1.5519939470876807,1
396.897,0.5,1.8773805863560153,1
396.93,0.5,0.49548084835011946,1
396.964,0.5,0.7686576452530913,1
396.997,0.5,0.5624208268571298,1
397.03,0.5,1.0677500984129322,1
397.064,0.5,0.24083200996580242,1
397.097,0.5,0.6039509444757392,1
397.13,0.5,0.2732818211620897,1
397.164,0.5,1.2572870088243586,1
397.197,0.5,0.26827754335330767,1
397.231,0.5,0.47885040050111827,1
397.264,0.5,0.8222683644962888,1
397.297,0.5,0.5541478404387161,1
397.331,0.5,0.8018908748953159,1
397.364,0.5,0.9641450493687902,1
397.397,0.5,1.2911337456917604,1
397.431,0.5,1.2913703583137768,1
397.464,0.5,1.0757430571933526,1
397.497,0.5,0.877306315211598,1
397.531,0.5,0.7632713391531623,1
397.564,0.5,0.40688561076885876,1
397.598,0.5,0.5005315252632495,1
397.631,0.5,0.9384166116465248,1
397.664,0.5,1.611755670708223,1
397.698,0.5,1.7428739325841593,1
397.731,0.5,1.6673666555047266,1
397.764,0.5,0.9558769013536194,1
397.931,0.5,0.5082181616158898,1
397.965,0.5,0.5808602134380423,1
397.998,0.5,0.46554171657370724,1
398.031,0.5,0.6639602110231493,1
398.065,0.5,0.7665582072778414,1
398.098,0.5,0.42932922704259396,1
398.131,0.5,1.1180933465190435,1
398.165,0.5,0.37857963295685776,1
398.198,0.5,0.14676352186772165,1
398.232,0.5,0.1326220602697027,1
398.265,0.5,0.08622076680323436,1
398.298,0.5,0.08160144449086393,1
398.332,0.5,0.10093275769688416,1
398.365,0.5,0.5617602396991205,1
398.398,0.5,0.27553521201055686,1
398.432,0.5,0.14202657090618043,1
398.465,0.5,0.18725341323336925,1
398.498,0.5,0.2236186693034125,1
398.532,1.0,0.25049675710442787,2
398.565,0.5,0.20965648666519587,1
398.599,0.5,0.14406574341650566,1
398.632,1.0,0.18471594681290762,2
398.665,1.0,0.3248580688603105,2
398.699,1.0,0.7030151971817311,2
398.732,1.0,1.107899748066935,2
398.765,1.0,0.6776833673341528,2
398.799,1.0,0.5085075803597606,2
398.832,1.0,0.4619480321844528,2
398.866,1.0,0.649376319210762,2
398.899,1.0,0.45625706318805864,2
398.932,1.0,0.3801392444783402,2
398.966,1.0,0.3849740495853907,2
398.999,1.0,0.5523285294013075,2
399.032,1.0,0.23277412819017554,2
399.066,1.0,0.4889392181188034,2
399.099,1.0,0.6089398184585247,2
399.132,1.0,0.8278305943544715,2
399.166,1.0,0.6509626988725998,2
399.199,1.0,0.8049812685237598,2
399.233,1.0,0.8943934968582862,2
399.266,1.0,0.8200025911248688,2
399.299,1.0,0.7583845464105085,2
399.333,0.5,0.9732864841868341,1
399.366,1.0,1.5187011399645822,2
399.399,0.5,0.6754384558966764,1
399.433,0.5,1.0099518431782433,1
399.466,0.5,1.5560556159017835,1
399.499,0.5,0.43031659031300135,1
399.533,0.5,2.2382159557716195,1
399.566,0.5,0.32640577796401127,1
399.6,0.5,0.7534659189717672,1
399.633,1.0,1.0650047163715874,2
399.666,1.0,0.7651188935687772,2
399.7,0.5,1.9547797335250254,1
399.733,0.5,0.14843137200478948,1
399.766,0.5,0.5125386389564075,1
399.8,0.5,0.32319033319703966,1
399.833,0.5,0.37840255966997777,1
399.867,0.5,0.6173689964516349,1
399.9,0.5,0.619086966263998,1
399.933,0.5,0.9292581724033874,1
399.967,0.5,0.7152188781731211,1
400.0,0.5,0.7369394613050205,1
400.033,0.5,0.6190306805363233,1
400.067,0.5,0.6578261273459763,1
400.1,0.5,0.5110177981834726,1
400.133,0.5,0.403168365081967,1
400.167,0.5,0.5012094055547403,1
400.2,0.5,0.3491615791294142,1
400.234,0.5,0.08800800388728668,1
400.267,0.5,0.4764995428775914,1
400.3,0.5,0.6039509444747121,1
400.334,0.5,0.3820250140705018,1
400.367,0.5,0.06446239340505963,1
400.4,0.5,0.3745068264667284,1
400.434,0.5,0.3288078484376602,1
400.467,0.5,1.183394115469413,1
400.501,0.5,0.8120521207564956,1
400.534,0.5,0.6120108336814594,1
400.567,0.5,0.04048839626732839,1
400.601,0.5,0.055789907931465016,1
400.634,0.5,1.1468956598483067,1
400.667,0.5,0.17503785566244467,1
400.701,0.5,0.22563951486491035,1
400.734,0.5,0.5465636423250878,1
400.767,0.5,0.34739649633514563,1
400.801,0.5,0.09900175250737164,1
400.868,1.0,1.5537287764723453,2
400.901,0.5,1.3672196667255727,1
400.934,0.5,0.3307148487280549,1
400.968,0.5,0.08160230791139354,1
401.001,0.5,0.4359934616438233,1
401.034,0.5,0.1847159468129002,1
401.068,0.5,0.36349191980556406,1
401.101,0.5,0.7572527047047753,1
401.134,0.5,0.6672819069715707,1
401.168,0.5,0.6694788951773581,1
401.201,0.5,1.4214929902269717,1
401.235,0.5,0.5040947592457601,1
401.268,0.5,1.4315434630338675,1
401.301,0.5,0.7285169211160094,1
401.335,0.5,1.010186542964145,1
401.368,0.5,0.8081357068365261,1
401.401,1.0,0.22735596922084528,2
401.435,1.0,0.09807308338446241,2
401.468,0.5,0.1821878807747124,1
401.502,0.5,1.6675119706966373,1
401.535,1.0,1.1387734847104096,2
401.568,1.0,1.0785876953376823,2
401.602,1.0,0.9413146886896989,2
401.635,1.0,0.7299376610985093,2
401.668,0.5,0.6264212679760117,1
401.702,0.5,0.44929761871743895,1
401.735,0.5,0.29266081277616235,1
401.768,0.5,0.27674194933814833,1
401.802,0.5,0.24766348992370935,1
401.835,0.5,0.4492642861216182,1
401.869,0.5,0.7922577122026476,1
402.269,0.5,0.5183427854567421,1
402.302,0.5,0.12892478681014055,1
402.336,0.5,0.3388921209199717,1
402.369,0.5,0.26827754335330867,1
402.402,0.5,0.480002211667253,1
402.436,0.5,0.3388921209199667,1
402.469,0.5,0.38090195949553035,1
402.503,0.5,0.37539864394743194,1
402.536,0.5,0.47312248126193623,1
402.903,0.5,1.4860615409731386,1
402.936,0.5,1.6151381969423175,1
402.97,0.5,0.7399058529387946,1
403.003,0.5,0.47583972506822186,1
403.036,0.5,0.34920434530008404,1
403.07,0.5,0.15394814634544748,1
403.103,0.5,0.23656932647589216,1
403.136,0.5,0.12813465973909874,1
403.17,0.5,0.11157981586288843,1
403.203,0.5,0.0840751051209296,1
403.237,0.5,0.27791875173567326,1
403.27,0.5,0.08622076680323432,1
403.303,0.5,0.3666726438556601,1
403.337,0.5,0.01980035050146388,1
403.37,0.5,0.14317026604578575,1
403.403,0.5,0.25626931947819526,1
403.437,0.5,0.25740455651916105,1
403.47,0.5,0.3107450623134547,1
403.504,0.5,0.5359345934264635,1
403.537,0.5,0.49151506955721613,1
403.57,0.5,0.636635705662771,1
403.604,0.5,1.147371997293973,1
403.637,0.5,1.255883937361924,1
403.67,0.5,0.8944504729394839,1
403.704,0.5,0.6836758231844721,1
403.737,0.5,0.37450682646606936,1
403.77,0.5,0.3022249139535586,1
403.804,0.5,0.5047728439433106,1
403.837,0.5,0.4696448251720123,1
403.871,0.5,0.3456598972152533,1
403.904,0.5,0.34739649633514563,1
403.937,0.5,0.3020043177188346,1
403.971,0.5,0.027894953965716302,1
404.004,0.5,0.08622076680307633,1
404.037,0.5,0.3539892891467148,1
404.071,0.5,0.18248469137284273,1
404.104,0.5,0.3307148487286345,1
404.137,0.5,0.27328182116207467,1
404.171,0.5,0.19476539093682899,1
404.204,0.5,0.2899513303783441,1
404.238,0.5,0.29473170812272204,1
404.271,0.5,0.13023674319343667,1
404.304,0.5,0.2088070893257014,1
404.338,0.5,0.05578990793136707,1
404.371,0.5,0.22361866930381843,1
404.404,0.5,0.390710229580293,1
