scenario_id,p,config,seed,avg_gate_wait,p95_gate_wait,avg_esc_wait,zone1_density_avg,zone1_density_max,zone1_los_avg,zone1_los_max,zone1_category,zone2_density_avg,zone2_density_max,zone2_los_avg,zone2_los_max,zone2_category,zone3a_density_avg,zone3a_density_max,zone3a_los_avg,zone3a_los_max,zone3a_category,zone3b_density_avg,zone3b_density_max,zone3b_los_avg,zone3b_los_max,zone3b_category,zone3c_density_avg,zone3c_density_max,zone3c_los_avg,zone3c_los_max,zone3c_category,zone4a_density_avg,zone4a_density_max,zone4a_los_avg,zone4a_los_max,zone4a_category,zone4b_density_avg,zone4b_density_max,zone4b_los_avg,zone4b_los_max,zone4b_category,zone4c_density_avg,zone4c_density_max,zone4c_los_avg,zone4c_los_max,zone4c_category
p70_cfg3_s46,0.7,3,46,17.182834101382486,46.77499999999998,29.626178660049632,0.0632133333333333,0.1312,A,A,walkway,0.9577380952380952,3.392857142857143,B,E,waiting,0.3729166666666667,0.9166666666666666,B,D,walkway,0.2861111111111112,1.0,A,D,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway,0.8708333333333335,1.6666666666666667,D,E,walkway,1.9388888888888889,3.8333333333333335,E,F,walkway,0.02,0.0333333333333333,A,A,walkway
p70_cfg4_s42,0.7,4,42,8.023381294964027,23.27,30.127272727272725,0.0538666666666666,0.1232,A,A,walkway,0.4928571428571428,2.392857142857143,A,D,waiting,0.51875,1.25,C,E,walkway,0.6250000000000001,2.1666666666666665,C,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.6458333333333334,1.625,C,E,walkway,1.7555555555555555,4.666666666666667,E,F,walkway,0.02,0.0333333333333333,A,A,walkway
p70_cfg4_s43,0.7,4,43,8.093075117370889,21.7,30.331784841075795,0.05552,0.124,A,A,walkway,0.4946428571428571,2.2142857142857144,A,D,waiting,0.5340277777777778,1.375,C,E,walkway,0.6222222222222223,2.1666666666666665,C,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.6763888888888888,1.6666666666666667,C,E,walkway,1.8444444444444448,5.0,E,F,walkway,0.0227777777777777,0.0333333333333333,A,A,walkway
p70_cfg4_s44,0.7,4,44,5.107329842931934,13.1325,28.38580901856764,0.0451866666666666,0.1104,A,A,walkway,0.3303571428571428,1.6071428571428572,A,D,waiting,0.4423611111111111,1.3333333333333333,C,E,walkway,0.4805555555555555,1.8333333333333333,C,E,walkway,0.015,0.0333333333333333,A,A,walkway,0.5562499999999999,1.625,C,E,walkway,1.5944444444444446,4.5,E,F,walkway,0.0194444444444444,0.0333333333333333,A,A,walkway
p70_cfg4_s45,0.7,4,45,7.029661016949151,17.669999999999987,30.473934837092727,0.0531333333333333,0.12,A,A,walkway,0.4375,1.9642857142857144,A,D,waiting,0.5145833333333333,1.3333333333333333,C,E,walkway,0.6833333333333333,2.0,C,E,walkway,0.0172222222222222,0.0333333333333333,A,A,walkway,0.632638888888889,1.6666666666666667,C,E,walkway,1.819444444444444,4.666666666666667,E,F,walkway,0.0211111111111111,0.0333333333333333,A,A,walkway
p70_cfg4_s46,0.7,4,46,7.7635944700460815,19.072499999999984,31.54068396226415,0.05712,0.1256,A,A,walkway,0.4857142857142857,2.1785714285714284,A,D,waiting,0.546527777777778,1.4166666666666667,C,E,walkway,0.6083333333333333,2.0,C,E,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway,0.6965277777777779,1.8333333333333333,C,E,walkway,2.033333333333333,5.666666666666667,F,F,walkway,0.0205555555555555,0.0333333333333333,A,A,walkway
p70_cfg5_s42,0.7,5,42,7.673621103117503,32.910000000000004,29.171875,0.0473733333333333,0.1208,A,A,walkway,0.4910714285714286,2.142857142857143,A,D,waiting,0.4597222222222222,1.2083333333333333,C,E,walkway,0.0194444444444444,0.1666666666666666,A,A,walkway,0.035,0.0666666666666666,A,A,walkway,0.8527777777777776,2.125,D,F,walkway,0.0777777777777777,0.5,A,C,walkway,0.0444444444444444,0.0666666666666666,A,A,walkway
p70_cfg5_s43,0.7,5,43,7.68650234741784,35.150000000000006,27.989786223277907,0.0467866666666666,0.1136,A,A,walkway,0.4958333333333333,2.071428571428572,A,D,waiting,0.467361111111111,1.2916666666666667,C,E,walkway,0.0,0.0,A,A,walkway,0.0355555555555555,0.0666666666666666,A,A,walkway,0.8444444444444446,2.208333333333333,D,F,walkway,0.0555555555555555,0.3333333333333333,A,B,walkway,0.0433333333333333,0.0666666666666666,A,A,walkway
p70_cfg5_s44,0.7,5,44,5.970287958115183,21.137500000000003,27.639267015706807,0.04068,0.1112,A,A,walkway,0.3720238095238095,1.5714285714285714,A,D,waiting,0.4208333333333333,1.375,C,E,walkway,0.0083333333333333,0.1666666666666666,A,A,walkway,0.0311111111111111,0.0666666666666666,A,A,walkway,0.7347222222222222,1.9583333333333333,D,E,walkway,0.0444444444444444,0.3333333333333333,A,B,walkway,0.0405555555555555,0.0666666666666666,A,A,walkway
p70_cfg5_s45,0.7,5,45,6.472639225181595,26.15,27.29150485436893,0.0442933333333333,0.112,A,A,walkway,0.4291666666666666,1.7142857142857142,A,D,waiting,0.4368055555555555,1.2083333333333333,C,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.035,0.0666666666666666,A,A,walkway,0.7923611111111112,1.9583333333333333,D,E,walkway,0.0611111111111111,0.3333333333333333,A,B,walkway,0.0438888888888889,0.0666666666666666,A,A,walkway
p70_cfg5_s46,0.7,5,46,8.119354838709675,36.05499999999999,28.248014018691592,0.0486933333333333,0.1216,A,A,walkway,0.5273809523809524,2.2142857142857144,A,D,waiting,0.4472222222222222,1.125,C,E,walkway,0.0,0.0,A,A,walkway,0.0361111111111111,0.0666666666666666,A,A,walkway,0.8868055555555557,2.1666666666666665,D,F,walkway,0.0666666666666666,0.5,A,C,walkway,0.0455555555555555,0.0666666666666666,A,A,walkway
p70_cfg6_s42,0.7,6,42,12.942241379310342,71.88749999999999,25.78693467336684,0.0502533333333333,0.1248,A,A,walkway,0.8333333333333333,2.25,B,D,waiting,0.386111111111111,1.2916666666666667,B,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0283333333333333,0.0666666666666666,A,A,walkway,0.7347222222222223,1.75,D,E,walkway,0.0305555555555555,0.1666666666666666,A,A,walkway,0.0472222222222222,0.0666666666666666,A,A,walkway
p70_cfg6_s43,0.7,6,43,16.220025188916875,88.69999999999999,25.06061381074169,0.05576,0.124,A,A,walkway,1.1577380952380951,2.4642857142857144,C,D,waiting,0.3756944444444444,1.3333333333333333,B,E,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.0283333333333333,0.0666666666666666,A,A,walkway,0.6958333333333333,1.6666666666666667,C,E,walkway,0.0361111111111111,0.3333333333333333,A,B,walkway,0.0461111111111111,0.0666666666666666,A,A,walkway
p70_cfg6_s44,0.7,6,44,11.552127659574468,66.475,23.84089673913044,0.0420533333333333,0.112,A,A,walkway,0.6732142857142857,1.8928571428571428,A,D,waiting,0.3444444444444444,1.4166666666666667,B,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0261111111111111,0.0666666666666666,A,A,walkway,0.6270833333333333,1.4583333333333333,C,E,walkway,0.0277777777777777,0.3333333333333333,A,B,walkway,0.0422222222222222,0.0666666666666666,A,A,walkway
p70_cfg6_s45,0.7,6,45,18.821184210526315,103.0625,23.078133333333337,0.0554133333333333,0.124,A,A,walkway,1.268452380952381,2.5,C,D,waiting,0.3409722222222222,1.25,B,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0288888888888888,0.0666666666666666,A,A,walkway,0.6131944444444444,1.5416666666666667,C,E,walkway,0.0166666666666666,0.1666666666666666,A,A,walkway,0.0433333333333333,0.0666666666666666,A,A,walkway
p70_cfg6_s46,0.7,6,46,11.72256532066508,72.45,26.342753623188408,0.05212,0.12,A,A,walkway,0.8369047619047619,2.071428571428572,B,D,waiting,0.4152777777777777,1.3333333333333333,C,E,walkway,0.0166666666666666,0.1666666666666666,A,A,walkway,0.0322222222222222,0.0666666666666666,A,A,walkway,0.7791666666666667,1.9166666666666667,D,E,walkway,0.0388888888888888,0.3333333333333333,A,B,walkway,0.0483333333333333,0.0666666666666666,A,A,walkway
p80_cfg1_s42,0.8,1,42,61.71666666666667,171.79999999999995,19.88357843137255,0.1174533333333333,0.2056,A,A,walkway,3.726190476190476,7.571428571428571,E,F,waiting,0.05625,0.2916666666666667,A,A,walkway,0.0472222222222222,0.3333333333333333,A,B,walkway,0.0033333333333333,0.0333333333333333,A,A,walkway,0.4236111111111111,0.8333333333333334,C,D,walkway,0.3361111111111111,1.3333333333333333,B,E,walkway,0.0138888888888888,0.0333333333333333,A,A,walkway
p80_cfg1_s43,0.8,1,43,58.80770833333333,172.31249999999997,20.017201834862384,0.1114533333333333,0.2008,A,A,walkway,3.5357142857142856,7.357142857142857,E,F,waiting,0.0798611111111111,0.375,A,B,walkway,0.0666666666666666,0.5,A,C,walkway,0.0038888888888888,0.0333333333333333,A,A,walkway,0.4354166666666667,0.6666666666666666,C,C,walkway,0.3555555555555554,1.0,B,D,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway
p80_cfg1_s44,0.8,1,44,62.11883408071749,167.72499999999994,19.43118811881188,0.0987333333333333,0.1832,A,A,walkway,3.124404761904762,6.464285714285714,D,F,waiting,0.0715277777777777,0.2916666666666667,A,A,walkway,0.0444444444444444,0.3333333333333333,A,B,walkway,0.005,0.0333333333333333,A,A,walkway,0.4041666666666667,0.7083333333333334,C,D,walkway,0.2944444444444444,0.8333333333333334,A,D,walkway,0.0133333333333333,0.0333333333333333,A,A,walkway
p80_cfg1_s45,0.8,1,45,63.20480349344979,175.45,20.745631067961167,0.1131733333333333,0.2008,A,A,walkway,3.625,7.285714285714286,E,F,waiting,0.0618055555555555,0.375,A,B,walkway,0.0527777777777777,0.5,A,C,walkway,0.0038888888888888,0.0333333333333333,A,A,walkway,0.4423611111111111,0.6666666666666666,C,C,walkway,0.3583333333333333,1.0,B,D,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway
p80_cfg1_s46,0.8,1,46,56.42995951417005,170.575,22.07522522522523,0.1176133333333333,0.208,A,A,walkway,3.658928571428571,7.392857142857143,E,F,waiting,0.0819444444444444,0.4166666666666667,A,C,walkway,0.0666666666666666,0.5,A,C,walkway,0.0022222222222222,0.0333333333333333,A,A,walkway,0.4868055555555556,0.9166666666666666,C,D,walkway,0.4416666666666666,1.5,C,E,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway
p80_cfg2_s42,0.8,2,42,31.17851662404092,83.32499999999999,20.49273504273504,0.06736,0.1344,A,A,walkway,1.7160714285714282,3.75,D,E,waiting,0.4027777777777778,0.75,C,D,walkway,0.236111111111111,0.8333333333333334,A,D,walkway,0.0194444444444444,0.0333333333333333,A,A,walkway,0.4597222222222222,0.875,C,D,walkway,0.4166666666666667,1.5,C,E,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway
p80_cfg2_s43,0.8,2,43,33.55542328042328,86.60249999999999,19.82296511627907,0.0717733333333333,0.136,A,A,walkway,1.9440476190476192,4.25,D,E,waiting,0.38125,0.7083333333333334,B,D,walkway,0.2055555555555555,0.6666666666666666,A,C,walkway,0.0127777777777777,0.0333333333333333,A,A,walkway,0.4395833333333333,0.8333333333333334,C,D,walkway,0.4305555555555555,1.8333333333333333,C,E,walkway,0.0127777777777777,0.0333333333333333,A,A,walkway
p80_cfg2_s44,0.8,2,44,29.015384615384612,73.875,19.496069182389935,0.0595733333333333,0.1232,A,A,walkway,1.5107142857142857,3.75,D,E,waiting,0.35,0.6666666666666666,B,C,walkway,0.1944444444444444,0.8333333333333334,A,D,walkway,0.015,0.0333333333333333,A,A,walkway,0.3965277777777778,0.875,B,D,walkway,0.3444444444444444,1.5,B,E,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway
p80_cfg2_s45,0.8,2,45,30.47299465240641,78.57499999999997,20.612611275964397,0.06628,0.1264,A,A,walkway,1.7089285714285714,3.892857142857143,D,E,waiting,0.3902777777777778,0.75,B,D,walkway,0.2138888888888888,0.6666666666666666,A,C,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway,0.4451388888888889,0.9166666666666666,C,D,walkway,0.3944444444444444,1.6666666666666667,B,E,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway
p80_cfg2_s46,0.8,2,46,32.05199501246882,86.64999999999999,21.29835616438356,0.0710266666666666,0.1352,A,A,walkway,1.8523809523809525,3.892857142857143,D,E,waiting,0.4243055555555556,0.7916666666666666,C,D,walkway,0.2722222222222222,0.8333333333333334,A,D,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway,0.4819444444444444,0.9583333333333334,C,D,walkway,0.513888888888889,1.6666666666666667,C,E,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway
p80_cfg3_s42,0.8,3,42,20.942206235011984,54.16,27.79281984334204,0.06228,0.1312,A,A,walkway,1.0976190476190475,3.7857142857142856,C,E,waiting,0.3694444444444444,0.9166666666666666,B,D,walkway,0.261111111111111,0.8333333333333334,A,D,walkway,0.0155555555555555,0.0333333333333333,A,A,walkway,0.811111111111111,1.4583333333333333,D,E,walkway,1.3555555555555554,2.5,E,F,walkway,0.0238888888888888,0.0333333333333333,A,A,walkway
p80_cfg3_s43,0.8,3,43,18.888615023474173,56.96249999999997,27.266266666666663,0.0608799999999999,0.1272,A,A,walkway,1.0297619047619049,3.821428571428572,C,E,waiting,0.3465277777777777,0.7083333333333334,B,D,walkway,0.2638888888888889,1.0,A,D,walkway,0.0155555555555555,0.0333333333333333,A,A,walkway,0.7763888888888888,1.5416666666666667,D,E,walkway,1.3944444444444444,3.333333333333333,E,F,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway
p80_cfg3_s44,0.8,3,44,18.414921465968582,49.44749999999999,26.56011560693642,0.0532666666666666,0.1184,A,A,walkway,0.8952380952380952,3.4285714285714284,B,E,waiting,0.3152777777777777,0.7916666666666666,B,D,walkway,0.1972222222222221,0.6666666666666666,A,C,walkway,0.0122222222222222,0.0333333333333333,A,A,walkway,0.7277777777777779,1.375,D,E,walkway,1.1666666666666667,2.833333333333333,E,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway
p80_cfg3_s45,0.8,3,45,21.11682808716706,51.94999999999997,27.21219839142091,0.0609733333333333,0.1232,A,A,walkway,1.0964285714285715,3.571428571428572,C,E,waiting,0.3375,0.8333333333333334,B,D,walkway,0.211111111111111,0.6666666666666666,A,C,walkway,0.0138888888888888,0.0333333333333333,A,A,walkway,0.8006944444444445,1.375,D,E,walkway,1.3833333333333335,2.833333333333333,E,F,walkway,0.0211111111111111,0.0333333333333333,A,A,walkway
p80_cfg3_s46,0.8,3,46,21.55057603686636,55.1675,28.69093264248705,0.0653199999999999,0.132,A,A,walkway,1.170238095238095,3.571428571428572,C,E,waiting,0.3395833333333333,0.75,B,D,walkway,0.2027777777777777,0.6666666666666666,A,C,walkway,0.0155555555555555,0.0333333333333333,A,A,walkway,0.8618055555555556,1.5,D,E,walkway,1.586111111111111,3.5,E,F,walkway,0.0222222222222222,0.0333333333333333,A,A,walkway
p80_cfg4_s42,0.8,4,42,10.710071942446044,31.46,27.83609756097561,0.05276,0.124,A,A,walkway,0.605952380952381,3.107142857142857,A,D,waiting,0.5625000000000001,1.25,C,E,walkway,0.5055555555555556,1.5,C,E,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.6194444444444444,1.375,C,E,walkway,1.188888888888889,2.833333333333333,E,F,walkway,0.0205555555555555,0.0333333333333333,A,A,walkway
p80_cfg4_s43,0.8,4,43,12.932159624413142,35.58749999999999,27.523651960784317,0.0552533333333333,0.1264,A,A,walkway,0.7196428571428571,3.2142857142857144,A,D,waiting,0.5895833333333332,1.2083333333333333,C,E,walkway,0.525,1.5,C,E,walkway,0.02,0.0333333333333333,A,A,walkway,0.6124999999999999,1.3333333333333333,C,E,walkway,1.15,3.0,E,F,walkway,0.02,0.0333333333333333,A,A,walkway
p80_cfg4_s44,0.8,4,44,8.809293193717275,24.342499999999998,27.8997311827957,0.0475066666666666,0.1176,A,A,walkway,0.4744047619047619,2.071428571428572,A,D,waiting,0.4909722222222222,1.2083333333333333,C,E,walkway,0.4972222222222221,1.5,C,E,walkway,0.015,0.0333333333333333,A,A,walkway,0.5708333333333332,1.5,C,E,walkway,1.2444444444444442,3.333333333333333,E,F,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway
p80_cfg4_s45,0.8,4,45,10.818886198547215,30.37,28.75062034739454,0.05388,0.1192,A,A,walkway,0.605952380952381,2.892857142857143,A,D,waiting,0.5611111111111111,1.25,C,E,walkway,0.5805555555555556,1.6666666666666667,C,E,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.6104166666666668,1.5416666666666667,C,E,walkway,1.352777777777778,3.6666666666666665,E,F,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway
p80_cfg4_s46,0.8,4,46,13.12753456221198,34.65249999999999,29.14146634615384,0.0581466666666666,0.128,A,A,walkway,0.7488095238095238,3.1785714285714284,A,D,waiting,0.6055555555555556,1.2916666666666667,C,E,walkway,0.5555555555555555,1.5,C,E,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.6451388888888889,1.375,C,E,walkway,1.3694444444444442,3.333333333333333,E,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway
p80_cfg5_s42,0.8,5,42,6.525059952038367,17.91,29.49676258992806,0.0465733333333333,0.12,A,A,walkway,0.4285714285714286,2.071428571428572,A,D,waiting,0.4444444444444445,1.2083333333333333,C,E,walkway,0.0111111111111111,0.1666666666666666,A,A,walkway,0.0344444444444444,0.0666666666666666,A,A,walkway,0.8930555555555555,2.333333333333333,D,F,walkway,0.0666666666666666,0.3333333333333333,A,B,walkway,0.045,0.0666666666666666,A,A,walkway
p80_cfg5_s43,0.8,5,43,6.687558685446008,18.774999999999988,28.56440476190476,0.0479333333333333,0.1224,A,A,walkway,0.4482142857142857,2.0,A,D,waiting,0.4645833333333333,1.25,C,E,walkway,0.0083333333333333,0.1666666666666666,A,A,walkway,0.0344444444444444,0.0666666666666666,A,A,walkway,0.8951388888888889,2.25,D,F,walkway,0.0722222222222222,0.5,A,C,walkway,0.0438888888888888,0.0666666666666666,A,A,walkway
p80_cfg5_s44,0.8,5,44,5.543586387434551,15.75,26.69162303664921,0.0401066666666666,0.1096,A,A,walkway,0.3464285714285714,1.6785714285714286,A,D,waiting,0.3972222222222222,1.1666666666666667,B,E,walkway,0.0,0.0,A,A,walkway,0.0316666666666666,0.0666666666666666,A,A,walkway,0.7340277777777777,2.0,D,E,walkway,0.0361111111111111,0.3333333333333333,A,B,walkway,0.0416666666666666,0.0666666666666666,A,A,walkway
p80_cfg5_s45,0.8,5,45,5.68014527845036,13.349999999999994,28.370316301703166,0.0441199999999999,0.1144,A,A,walkway,0.3791666666666666,1.5357142857142858,A,D,waiting,0.4402777777777778,1.25,C,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0333333333333333,0.0666666666666666,A,A,walkway,0.8569444444444445,2.208333333333333,D,F,walkway,0.0555555555555555,0.3333333333333333,A,B,walkway,0.0422222222222222,0.0666666666666666,A,A,walkway
p80_cfg5_s46,0.8,5,46,6.812327188940088,16.117499999999996,29.559906759906763,0.0493466666666666,0.1184,A,A,walkway,0.4529761904761905,1.8571428571428568,A,D,waiting,0.486111111111111,1.25,C,E,walkway,0.0083333333333333,0.1666666666666666,A,A,walkway,0.0361111111111111,0.0666666666666666,A,A,walkway,0.934722222222222,2.333333333333333,D,F,walkway,0.0555555555555555,0.3333333333333333,A,B,walkway,0.045,0.0666666666666666,A,A,walkway
p80_cfg6_s42,0.8,6,42,7.171582733812948,36.73999999999999,30.49275184275184,0.0477066666666666,0.1192,A,A,walkway,0.4791666666666667,1.8928571428571428,A,D,waiting,0.4895833333333333,1.4166666666666667,C,E,walkway,0.0083333333333333,0.1666666666666666,A,A,walkway,0.0327777777777777,0.0666666666666666,A,A,walkway,0.8826388888888891,2.083333333333333,D,F,walkway,0.0555555555555555,0.3333333333333333,A,B,walkway,0.0455555555555555,0.0666666666666666,A,A,walkway
p80_cfg6_s43,0.8,6,43,7.353199052132698,43.599999999999966,28.24636803874092,0.04652,0.1152,A,A,walkway,0.5279761904761905,1.8571428571428568,A,D,waiting,0.4409722222222222,1.375,C,E,walkway,0.0111111111111111,0.1666666666666666,A,A,walkway,0.0322222222222222,0.0666666666666666,A,A,walkway,0.8326388888888888,2.083333333333333,D,F,walkway,0.0611111111111111,0.3333333333333333,A,B,walkway,0.0455555555555555,0.0666666666666666,A,A,walkway
p80_cfg6_s44,0.8,6,44,9.56505235602094,56.02249999999998,25.180666666666667,0.0409866666666666,0.1104,A,A,walkway,0.5422619047619047,1.8571428571428568,A,D,waiting,0.3715277777777778,1.2916666666666667,B,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.03,0.0666666666666666,A,A,walkway,0.6548611111111111,1.6666666666666667,C,E,walkway,0.0277777777777777,0.3333333333333333,A,B,walkway,0.04,0.0666666666666666,A,A,walkway
p80_cfg6_s45,0.8,6,45,7.60282555282555,40.899999999999984,27.47125,0.045,0.1104,A,A,walkway,0.5279761904761904,2.071428571428572,A,D,waiting,0.4354166666666667,1.4166666666666667,C,E,walkway,0.0138888888888888,0.1666666666666666,A,A,walkway,0.0311111111111111,0.0666666666666666,A,A,walkway,0.7583333333333335,1.9166666666666667,D,E,walkway,0.0416666666666666,0.3333333333333333,A,B,walkway,0.0438888888888888,0.0666666666666666,A,A,walkway
p80_cfg6_s46,0.8,6,46,6.869585253456219,34.69499999999996,29.07517647058824,0.0478133333333333,0.1192,A,A,walkway,0.475,1.8571428571428568,A,D,waiting,0.4826388888888889,1.375,C,E,walkway,0.0138888888888888,0.1666666666666666,A,A,walkway,0.0349999999999999,0.0666666666666666,A,A,walkway,0.8729166666666665,2.208333333333333,D,F,walkway,0.0611111111111111,0.3333333333333333,A,B,walkway,0.045,0.0666666666666666,A,A,walkway
