time,agent_id,x,y,gate_idx,state
23.3,31,4.380753658432111,9.698162490647094,0,moving
23.3,32,9.274645138391515,9.592483151549086,0,moving
23.3,33,6.751752221778127,9.348775812981636,1,moving
23.3,34,24.78531885353058,4.714014008537266,2,passed
23.3,36,6.673482507201201,10.759344737684406,1,moving
23.3,37,22.63096564393532,20.819266205557977,6,passed
23.3,38,5.2162315551899034,10.23904786956412,0,moving
23.3,39,5.586631327766263,10.970900312538703,1,moving
23.3,48,8.05001630127803,10.192907811126142,1,moving
23.3,49,6.79639291855831,13.856092131784964,2,moving
23.3,50,5.915141569227669,16.688619844496976,5,moving
23.3,55,7.0779774852502895,11.034216407125093,1,moving
23.3,57,5.478675697105184,9.536274777224241,1,moving
23.3,58,5.466956312689341,8.69024516970658,0,moving
23.3,59,5.5532762233828965,8.583060444852805,0,moving
23.3,60,5.404852948509584,13.860887142945426,2,moving
23.3,61,6.213885017738275,15.066436977965914,6,moving
23.3,62,5.166174898188315,12.725713775447764,6,moving
23.3,63,9.000801357485669,15.049473660261334,6,moving
23.3,64,19.90049656003007,7.323182847446459,1,passed
23.3,66,7.572585656854847,10.326717871961412,1,moving
23.3,67,19.450719601321676,8.290272633629021,2,passed
23.3,68,17.088659464440056,17.198430818010124,6,passed
23.3,69,16.588173393917582,16.059390945781455,5,passed
23.3,70,16.071649445183407,8.739229903708543,0,passed
23.3,71,4.945989145702364,8.099693275744553,1,moving
23.3,72,14.407713848635629,15.49687002591359,6,passed
23.3,73,14.39394317349576,11.31724915168806,2,passed
23.3,74,13.923969075664678,9.896984302895444,0,passed
23.3,75,14.049337058922543,13.530544737365435,4,passed
23.3,76,13.800252514368244,10.799796073045016,1,passed
23.3,6,11.7,11.65,2,queue
23.400000000000002,2,8.075394276041418,11.034889128484052,0,moving
23.400000000000002,3,8.211285215932392,14.069209577359375,4,moving
